Date;Hour;Session;Price - PT [€/MWh];Price - ES [€/MWh]
2017-11-09;6;2;52,48;52,48
2017-11-09;7;2;52,25;52,25
2017-11-09;8;2;60,53;60,53
2017-11-09;9;2;61,35;61,35
2017-11-09;10;2;62,59;62,59
2017-11-09;11;2;61,01;61,01
2017-11-09;12;2;57,45;57,45
2017-11-09;13;2;59,70;59,70
2017-11-09;14;2;57,97;57,97
2017-11-09;15;2;54,81;54,81
2017-11-09;16;2;52,11;52,11
2017-11-09;17;2;51,38;51,38
2017-11-09;18;2;56,07;56,07
2017-11-09;19;2;64,21;64,21
2017-11-09;20;2;65,15;65,15
2017-11-09;21;2;65,22;65,22
2017-11-09;22;2;64,02;64,02
2017-11-09;23;2;60,14;60,14
2017-11-09;24;2;59,23;59,23
2017-11-09;5;3;49,92;49,92
2017-11-09;6;3;50,29;50,29
2017-11-09;7;3;52,29;52,29
2017-11-09;8;3;60,36;60,36
2017-11-09;9;3;65,34;65,34
2017-11-09;10;3;66,58;66,58
2017-11-09;11;3;65,00;65,00
2017-11-09;12;3;60,00;60,00
2017-11-09;13;3;63,47;63,47
2017-11-09;14;3;60,87;60,87
2017-11-09;15;3;58,83;58,83
2017-11-09;16;3;56,43;56,43
2017-11-09;17;3;55,95;55,95
2017-11-09;18;3;60,64;60,64
2017-11-09;19;3;69,73;69,73
2017-11-09;20;3;69,73;69,73
2017-11-09;21;3;69,31;69,31
2017-11-09;22;3;66,90;66,90
2017-11-09;23;3;62,00;62,00
2017-11-09;24;3;61,50;61,50
2017-11-09;8;4;65,43;65,43
2017-11-09;9;4;69,74;69,74
2017-11-09;10;4;70,02;70,02
2017-11-09;11;4;69,74;69,74
2017-11-09;12;4;60,50;60,50
2017-11-09;13;4;65,42;65,42
2017-11-09;14;4;63,77;63,77
2017-11-09;15;4;60,64;60,64
2017-11-09;16;4;56,23;56,23
2017-11-09;17;4;54,93;54,93
2017-11-09;18;4;58,84;58,84
2017-11-09;19;4;69,84;69,84
2017-11-09;20;4;66,64;66,64
2017-11-09;21;4;66,40;66,40
2017-11-09;22;4;64,02;64,02
2017-11-09;23;4;59,00;59,00
2017-11-09;24;4;60,59;60,59
2017-11-09;12;5;65,00;65,00
2017-11-09;13;5;67,33;67,33
2017-11-09;14;5;68,71;68,71
2017-11-09;15;5;64,94;64,94
2017-11-09;16;5;60,00;60,00
2017-11-09;17;5;58,99;58,99
2017-11-09;18;5;58,57;58,57
2017-11-09;19;5;64,00;64,00
2017-11-09;20;5;64,05;64,05
2017-11-09;21;5;65,01;65,01
2017-11-09;22;5;63,92;63,92
2017-11-09;23;5;59,00;59,00
2017-11-09;24;5;59,25;59,25
2017-11-09;16;6;64,64;64,64
2017-11-09;17;6;64,64;64,64
2017-11-09;18;6;66,33;66,33
2017-11-09;19;6;70,76;70,76
2017-11-09;20;6;66,66;66,66
2017-11-09;21;6;66,01;66,01
2017-11-09;22;6;64,72;64,72
2017-11-09;23;6;59,91;59,91
2017-11-09;24;6;58,00;58,00
2017-11-09;22;7;67,41;67,41
2017-11-09;23;7;64,39;64,39
2017-11-09;24;7;57,39;57,39
2017-11-10;1;0;55,46;55,46
2017-11-10;2;0;50,46;50,46
2017-11-10;3;0;49,75;49,75
2017-11-10;4;0;49,50;49,50
2017-11-10;5;0;49,45;49,45
2017-11-10;6;0;49,45;49,45
2017-11-10;7;0;50,46;50,46
2017-11-10;8;0;60,43;60,43
2017-11-10;9;0;62,44;62,44
2017-11-10;10;0;63,63;63,63
2017-11-10;11;0;62,42;62,42
2017-11-10;12;0;60,90;60,90
2017-11-10;13;0;60,93;60,93
2017-11-10;14;0;60,53;60,53
2017-11-10;15;0;57,77;57,77
2017-11-10;16;0;55,10;55,10
2017-11-10;17;0;56,45;56,45
2017-11-10;18;0;60,60;60,60
2017-11-10;19;0;63,92;63,92
2017-11-10;20;0;65,66;65,66
2017-11-10;21;0;66,31;66,31
2017-11-10;22;0;64,64;64,64
2017-11-10;23;0;62,65;62,65
2017-11-10;24;0;61,14;61,14
2017-11-10;1;1;54,33;54,33
2017-11-10;2;1;51,33;51,33
2017-11-10;3;1;51,00;51,00
2017-11-10;4;1;49,59;49,59
2017-11-10;5;1;49,59;49,59
2017-11-10;6;1;50,00;50,00
2017-11-10;7;1;51,10;51,10
2017-11-10;8;1;61,43;61,43
2017-11-10;9;1;62,44;62,44
2017-11-10;10;1;63,62;63,62
2017-11-10;11;1;62,41;62,41
2017-11-10;12;1;60,89;60,89
2017-11-10;13;1;60,72;60,72
2017-11-10;14;1;60,21;60,21
2017-11-10;15;1;55,47;55,47
2017-11-10;16;1;49,59;49,59
2017-11-10;17;1;54,70;54,70
2017-11-10;18;1;50,17;50,17
2017-11-10;19;1;61,00;61,00
2017-11-10;20;1;62,10;62,10
2017-11-10;21;1;62,31;62,31
2017-11-10;22;1;62,70;62,70
2017-11-10;23;1;62,65;62,65
2017-11-10;24;1;61,14;61,14
2017-11-10;1;2;50,86;50,86
2017-11-10;2;2;49,14;49,14
2017-11-10;3;2;52,25;52,25
2017-11-10;4;2;49,59;49,59
2017-11-10;5;2;51,22;51,22
2017-11-10;6;2;51,45;51,45
2017-11-10;7;2;53,24;53,24
2017-11-10;8;2;60,42;60,42
2017-11-10;9;2;62,44;62,44
2017-11-10;10;2;63,63;63,63
2017-11-10;11;2;62,05;62,05
2017-11-10;12;2;57,90;57,90
2017-11-10;13;2;58,93;58,93
2017-11-10;14;2;59,71;59,71
2017-11-10;15;2;56,04;56,04
2017-11-10;16;2;52,75;52,75
2017-11-10;17;2;50,81;50,81
2017-11-10;18;2;49,60;49,60
2017-11-10;19;2;61,01;61,01
2017-11-10;20;2;60,66;60,66
2017-11-10;21;2;63,33;63,33
2017-11-10;22;2;61,20;61,20
2017-11-10;23;2;62,64;62,64
2017-11-10;24;2;60,12;60,12
2017-11-10;5;3;50,00;50,00
2017-11-10;6;3;52,50;52,50
2017-11-10;7;3;52,33;52,33
2017-11-10;8;3;62,18;62,18
2017-11-10;9;3;61,07;61,07
2017-11-10;10;3;62,63;62,63
2017-11-10;11;3;60,42;60,42
2017-11-10;12;3;60,00;60,00
2017-11-10;13;3;60,00;60,00
2017-11-10;14;3;60,00;60,00
2017-11-10;15;3;55,76;55,76
2017-11-10;16;3;52,24;52,24
2017-11-10;17;3;52,07;52,07
2017-11-10;18;3;50,61;50,61
2017-11-10;19;3;60,45;60,45
2017-11-10;20;3;61,69;61,69
2017-11-10;21;3;61,69;61,69
2017-11-10;22;3;61,20;61,20
2017-11-10;23;3;58,76;58,76
2017-11-10;24;3;56,14;56,14
2017-11-10;8;4;61,23;61,23
2017-11-10;9;4;60,69;60,69
2017-11-10;10;4;62,31;62,31
2017-11-10;11;4;58,67;58,67
2017-11-10;12;4;57,15;57,15
2017-11-10;13;4;59,03;59,03
2017-11-10;14;4;60,53;60,53
2017-11-10;15;4;56,30;56,30
2017-11-10;16;4;53,27;53,27
2017-11-10;17;4;53,06;53,06
2017-11-10;18;4;52,51;52,51
2017-11-10;19;4;58,92;58,92
2017-11-10;20;4;60,69;60,69
2017-11-10;21;4;61,70;61,70
2017-11-10;22;4;60,64;60,64
2017-11-10;23;4;58,77;58,77
2017-11-10;24;4;56,14;56,14
2017-11-10;12;5;61,00;61,00
2017-11-10;13;5;62,22;62,22
2017-11-10;14;5;63,52;63,52
2017-11-10;15;5;57,77;57,77
2017-11-10;16;5;55,10;55,10
2017-11-10;17;5;56,45;56,45
2017-11-10;18;5;58,46;58,46
2017-11-10;19;5;59,98;59,98
2017-11-10;20;5;60,69;60,69
2017-11-10;21;5;59,98;59,98
2017-11-10;22;5;58,69;58,69
2017-11-10;23;5;62,02;62,02
2017-11-10;24;5;58,94;58,94
2017-11-10;16;6;55,10;55,10
2017-11-10;17;6;56,45;56,45
2017-11-10;18;6;56,88;56,88
2017-11-10;19;6;56,50;56,50
2017-11-10;20;6;60,19;60,19
2017-11-10;21;6;59,31;59,31
2017-11-10;22;6;58,64;58,64
2017-11-10;23;6;60,47;60,47
2017-11-10;24;6;58,40;58,40
2017-11-10;22;7;55,09;55,09
2017-11-10;23;7;63,60;63,60
2017-11-10;24;7;61,64;61,64
2017-11-11;1;0;61,84;61,84
2017-11-11;2;0;57,00;57,00
2017-11-11;3;0;55,48;55,48
2017-11-11;4;0;49,31;49,31
2017-11-11;5;0;47,02;47,02
2017-11-11;6;0;46,78;46,57
2017-11-11;7;0;47,65;47,65
2017-11-11;8;0;49,64;49,64
2017-11-11;9;0;51,51;51,51
2017-11-11;10;0;56,52;56,52
2017-11-11;11;0;57,16;57,16
2017-11-11;12;0;57,97;57,97
2017-11-11;13;0;57,07;57,07
2017-11-11;14;0;56,81;56,81
2017-11-11;15;0;54,00;54,00
2017-11-11;16;0;50,00;50,00
2017-11-11;17;0;49,74;49,74
2017-11-11;18;0;60,67;60,67
2017-11-11;19;0;65,69;65,69
2017-11-11;20;0;67,05;67,05
2017-11-11;21;0;64,71;64,71
2017-11-11;22;0;62,58;62,58
2017-11-11;23;0;61,50;61,50
2017-11-11;24;0;59,12;59,12
2017-11-11;1;1;62,84;62,84
2017-11-11;2;1;62,69;62,69
2017-11-11;3;1;58,48;58,48
2017-11-11;4;1;52,56;52,56
2017-11-11;5;1;51,50;51,50
2017-11-11;6;1;51,57;51,57
2017-11-11;7;1;51,15;51,15
2017-11-11;8;1;52,33;52,33
2017-11-11;9;1;55,01;55,01
2017-11-11;10;1;57,80;57,80
2017-11-11;11;1;57,16;57,16
2017-11-11;12;1;59,27;59,27
2017-11-11;13;1;57,53;57,53
2017-11-11;14;1;56,81;56,81
2017-11-11;15;1;54,00;54,00
2017-11-11;16;1;51,79;51,79
2017-11-11;17;1;51,10;51,10
2017-11-11;18;1;59,96;59,96
2017-11-11;19;1;65,69;65,69
2017-11-11;20;1;67,05;67,05
2017-11-11;21;1;63,71;63,71
2017-11-11;22;1;62,58;62,58
2017-11-11;23;1;61,84;61,84
2017-11-11;24;1;58,60;58,60
2017-11-11;1;2;70,80;70,80
2017-11-11;2;2;68,67;68,67
2017-11-11;3;2;63,25;63,25
2017-11-11;4;2;55,51;55,51
2017-11-11;5;2;53,10;53,10
2017-11-11;6;2;53,10;53,10
2017-11-11;7;2;51,67;51,67
2017-11-11;8;2;52,67;52,67
2017-11-11;9;2;56,51;56,51
2017-11-11;10;2;61,52;61,52
2017-11-11;11;2;61,00;61,00
2017-11-11;12;2;61,08;61,08
2017-11-11;13;2;60,07;60,07
2017-11-11;14;2;59,81;59,81
2017-11-11;15;2;57,60;57,60
2017-11-11;16;2;52,79;52,79
2017-11-11;17;2;52,43;52,43
2017-11-11;18;2;63,67;63,67
2017-11-11;19;2;69,32;69,32
2017-11-11;20;2;70,00;70,00
2017-11-11;21;2;67,03;67,03
2017-11-11;22;2;65,58;65,58
2017-11-11;23;2;61,51;61,51
2017-11-11;24;2;59,12;59,12
2017-11-11;5;3;54,99;54,99
2017-11-11;6;3;54,90;54,90
2017-11-11;7;3;52,00;52,00
2017-11-11;8;3;52,00;52,00
2017-11-11;9;3;56,07;56,07
2017-11-11;10;3;62,00;62,00
2017-11-11;11;3;61,00;61,00
2017-11-11;12;3;63,01;63,01
2017-11-11;13;3;60,67;60,67
2017-11-11;14;3;59,29;59,29
2017-11-11;15;3;57,01;57,01
2017-11-11;16;3;53,00;53,00
2017-11-11;17;3;53,00;53,00
2017-11-11;18;3;64,00;64,00
2017-11-11;19;3;68,13;68,13
2017-11-11;20;3;69,15;69,15
2017-11-11;21;3;67,00;67,00
2017-11-11;22;3;65,30;65,30
2017-11-11;23;3;63,00;63,00
2017-11-11;24;3;59,12;59,12
2017-11-11;8;4;52,78;52,78
2017-11-11;9;4;54,51;54,51
2017-11-11;10;4;62,00;62,00
2017-11-11;11;4;60,99;60,99
2017-11-11;12;4;61,97;61,97
2017-11-11;13;4;60,97;60,97
2017-11-11;14;4;59,40;59,40
2017-11-11;15;4;56,98;56,98
2017-11-11;16;4;52,00;52,00
2017-11-11;17;4;52,79;52,79
2017-11-11;18;4;64,57;64,57
2017-11-11;19;4;65,69;65,69
2017-11-11;20;4;68,05;68,05
2017-11-11;21;4;67,00;67,00
2017-11-11;22;4;64,68;64,68
2017-11-11;23;4;63,00;63,00
2017-11-11;24;4;59,12;59,12
2017-11-11;12;5;58,00;58,00
2017-11-11;13;5;56,95;56,95
2017-11-11;14;5;56,00;56,00
2017-11-11;15;5;53,13;53,13
2017-11-11;16;5;50,17;50,17
2017-11-11;17;5;50,00;50,00
2017-11-11;18;5;62,00;62,00
2017-11-11;19;5;66,19;66,19
2017-11-11;20;5;68,05;68,05
2017-11-11;21;5;67,09;67,09
2017-11-11;22;5;64,99;64,99
2017-11-11;23;5;61,50;61,50
2017-11-11;24;5;59,12;59,12
2017-11-11;16;6;51,08;51,08
2017-11-11;17;6;53,00;53,00
2017-11-11;18;6;59,00;59,00
2017-11-11;19;6;66,69;66,69
2017-11-11;20;6;68,15;68,15
2017-11-11;21;6;65,00;65,00
2017-11-11;22;6;63,68;63,68
2017-11-11;23;6;63,55;63,55
2017-11-11;24;6;65,35;65,35
2017-11-11;22;7;69,58;69,58
2017-11-11;23;7;64,59;64,59
2017-11-11;24;7;64,02;64,02
2017-11-12;1;0;60,00;60,00
2017-11-12;2;0;51,56;51,56
2017-11-12;3;0;48,13;48,13
2017-11-12;4;0;45,38;45,38
2017-11-12;5;0;44,78;44,78
2017-11-12;6;0;44,53;44,53
2017-11-12;7;0;44,53;44,53
2017-11-12;8;0;45,08;45,08
2017-11-12;9;0;48,33;48,33
2017-11-12;10;0;50,00;50,00
2017-11-12;11;0;52,93;52,93
2017-11-12;12;0;53,22;53,22
2017-11-12;13;0;51,30;51,30
2017-11-12;14;0;52,50;52,50
2017-11-12;15;0;49,75;49,75
2017-11-12;16;0;47,93;47,93
2017-11-12;17;0;46,20;46,20
2017-11-12;18;0;51,05;51,05
2017-11-12;19;0;61,84;61,84
2017-11-12;20;0;64,19;64,19
2017-11-12;21;0;63,78;63,78
2017-11-12;22;0;60,55;60,55
2017-11-12;23;0;54,10;54,10
2017-11-12;24;0;49,87;49,87
2017-11-12;1;1;56,00;56,00
2017-11-12;2;1;49,00;49,00
2017-11-12;3;1;48,03;48,03
2017-11-12;4;1;47,38;47,38
2017-11-12;5;1;46,78;46,78
2017-11-12;6;1;46,53;46,53
2017-11-12;7;1;46,53;46,53
2017-11-12;8;1;47,08;47,08
2017-11-12;9;1;48,03;48,03
2017-11-12;10;1;48,41;48,41
2017-11-12;11;1;48,71;48,71
2017-11-12;12;1;48,41;48,41
2017-11-12;13;1;48,71;48,71
2017-11-12;14;1;48,41;48,41
2017-11-12;15;1;48,04;48,04
2017-11-12;16;1;47,99;47,99
2017-11-12;17;1;47,98;47,98
2017-11-12;18;1;48,71;48,71
2017-11-12;19;1;62,84;62,84
2017-11-12;20;1;65,19;65,19
2017-11-12;21;1;64,70;64,70
2017-11-12;22;1;58,55;58,55
2017-11-12;23;1;49,10;49,10
2017-11-12;24;1;48,04;48,04
2017-11-12;1;2;51,60;51,60
2017-11-12;2;2;48,04;48,04
2017-11-12;3;2;48,00;48,00
2017-11-12;4;2;47,37;47,37
2017-11-12;5;2;46,77;46,77
2017-11-12;6;2;46,44;46,44
2017-11-12;7;2;46,51;46,51
2017-11-12;8;2;47,07;47,07
2017-11-12;9;2;48,01;48,01
2017-11-12;10;2;48,11;48,11
2017-11-12;11;2;48,11;48,11
2017-11-12;12;2;48,11;48,11
2017-11-12;13;2;48,04;48,04
2017-11-12;14;2;48,04;48,04
2017-11-12;15;2;48,01;48,01
2017-11-12;16;2;46,78;46,78
2017-11-12;17;2;46,20;46,20
2017-11-12;18;2;48,41;48,41
2017-11-12;19;2;62,52;62,52
2017-11-12;20;2;64,21;64,21
2017-11-12;21;2;64,27;64,27
2017-11-12;22;2;59,58;59,58
2017-11-12;23;2;49,01;49,01
2017-11-12;24;2;48,03;48,03
2017-11-12;5;3;46,47;46,47
2017-11-12;6;3;41,10;41,10
2017-11-12;7;3;46,01;46,01
2017-11-12;8;3;46,98;46,98
2017-11-12;9;3;48,08;48,08
2017-11-12;10;3;48,21;48,21
2017-11-12;11;3;48,21;48,21
2017-11-12;12;3;48,22;48,22
2017-11-12;13;3;48,21;48,21
2017-11-12;14;3;48,21;48,21
2017-11-12;15;3;48,10;48,10
2017-11-12;16;3;45,41;45,41
2017-11-12;17;3;44,33;44,33
2017-11-12;18;3;48,21;48,21
2017-11-12;19;3;61,84;61,84
2017-11-12;20;3;64,19;64,19
2017-11-12;21;3;63,78;63,78
2017-11-12;22;3;57,10;57,10
2017-11-12;23;3;49,10;49,10
2017-11-12;24;3;48,10;48,10
2017-11-12;8;4;45,28;45,28
2017-11-12;9;4;48,60;48,60
2017-11-12;10;4;48,68;48,68
2017-11-12;11;4;48,81;48,81
2017-11-12;12;4;48,99;48,99
2017-11-12;13;4;48,99;48,99
2017-11-12;14;4;49,22;49,22
2017-11-12;15;4;48,81;48,81
2017-11-12;16;4;46,93;46,93
2017-11-12;17;4;45,90;45,90
2017-11-12;18;4;48,99;48,99
2017-11-12;19;4;61,84;61,84
2017-11-12;20;4;64,10;64,10
2017-11-12;21;4;63,78;63,78
2017-11-12;22;4;56,70;56,70
2017-11-12;23;4;49,01;49,01
2017-11-12;24;4;48,59;48,59
2017-11-12;12;5;48,78;48,78
2017-11-12;13;5;48,96;48,96
2017-11-12;14;5;49,75;49,75
2017-11-12;15;5;50,79;50,79
2017-11-12;16;5;50,44;50,44
2017-11-12;17;5;50,11;50,11
2017-11-12;18;5;50,54;50,54
2017-11-12;19;5;62,10;62,10
2017-11-12;20;5;64,10;64,10
2017-11-12;21;5;63,80;63,80
2017-11-12;22;5;60,55;60,55
2017-11-12;23;5;50,00;50,00
2017-11-12;24;5;50,79;50,79
2017-11-12;16;6;48,69;48,69
2017-11-12;17;6;48,69;48,69
2017-11-12;18;6;48,32;48,32
2017-11-12;19;6;62,50;62,50
2017-11-12;20;6;63,80;63,80
2017-11-12;21;6;64,90;64,90
2017-11-12;22;6;61,77;61,77
2017-11-12;23;6;51,80;51,80
2017-11-12;24;6;51,14;51,14
2017-11-12;22;7;55,00;55,00
2017-11-12;23;7;49,00;49,00
2017-11-12;24;7;48,37;48,37
2017-11-13;1;0;43,69;43,69
2017-11-13;2;0;40,78;39,78
2017-11-13;3;0;39,20;34,55
2017-11-13;4;0;39,13;29,94
2017-11-13;5;0;39,20;30,08
2017-11-13;6;0;39,19;39,19
2017-11-13;7;0;47,56;47,56
2017-11-13;8;0;60,43;60,43
2017-11-13;9;0;60,53;60,53
2017-11-13;10;0;61,50;61,50
2017-11-13;11;0;58,52;58,52
2017-11-13;12;0;57,46;57,46
2017-11-13;13;0;56,50;56,50
2017-11-13;14;0;54,99;54,99
2017-11-13;15;0;52,76;52,76
2017-11-13;16;0;51,00;51,00
2017-11-13;17;0;52,49;52,49
2017-11-13;18;0;55,42;55,42
2017-11-13;19;0;61,84;61,84
2017-11-13;20;0;62,69;62,69
2017-11-13;21;0;63,85;63,85
2017-11-13;22;0;62,42;62,42
2017-11-13;23;0;60,64;60,64
2017-11-13;24;0;50,90;50,90
2017-11-13;1;1;44,50;44,50
2017-11-13;2;1;43,61;41,50
2017-11-13;3;1;43,61;36,52
2017-11-13;4;1;39,12;30,50
2017-11-13;5;1;39,19;29,83
2017-11-13;6;1;39,94;39,94
2017-11-13;7;1;43,69;43,69
2017-11-13;8;1;59,13;59,13
2017-11-13;9;1;59,53;59,53
2017-11-13;10;1;61,60;61,60
2017-11-13;11;1;53,53;53,53
2017-11-13;12;1;52,46;52,46
2017-11-13;13;1;51,14;51,14
2017-11-13;14;1;50,79;50,79
2017-11-13;15;1;48,06;48,06
2017-11-13;16;1;47,43;47,43
2017-11-13;17;1;48,49;48,49
2017-11-13;18;1;50,79;50,79
2017-11-13;19;1;61,34;61,34
2017-11-13;20;1;62,69;62,69
2017-11-13;21;1;63,95;63,95
2017-11-13;22;1;62,42;62,42
2017-11-13;23;1;57,63;57,63
2017-11-13;24;1;46,90;46,90
2017-11-13;1;2;44,50;44,50
2017-11-13;2;2;40,62;37,99
2017-11-13;3;2;30,10;30,10
2017-11-13;4;2;25,40;25,40
2017-11-13;5;2;28,00;28,00
2017-11-13;6;2;35,00;35,00
2017-11-13;7;2;43,49;43,49
2017-11-13;8;2;61,91;61,91
2017-11-13;9;2;60,53;60,53
2017-11-13;10;2;61,93;61,93
2017-11-13;11;2;56,59;56,59
2017-11-13;12;2;55,46;55,46
2017-11-13;13;2;55,14;55,14
2017-11-13;14;2;54,72;54,72
2017-11-13;15;2;50,79;50,79
2017-11-13;16;2;50,63;50,63
2017-11-13;17;2;50,79;50,79
2017-11-13;18;2;53,00;53,00
2017-11-13;19;2;62,31;62,31
2017-11-13;20;2;63,69;63,69
2017-11-13;21;2;64,85;64,85
2017-11-13;22;2;63,42;63,42
2017-11-13;23;2;57,64;57,64
2017-11-13;24;2;47,90;47,90
2017-11-13;5;3;37,52;18,20
2017-11-13;6;3;38,11;30,32
2017-11-13;7;3;46,78;46,78
2017-11-13;8;3;61,43;61,43
2017-11-13;9;3;61,50;61,50
2017-11-13;10;3;62,43;62,43
2017-11-13;11;3;56,09;56,09
2017-11-13;12;3;56,14;56,14
2017-11-13;13;3;55,68;55,68
2017-11-13;14;3;53,24;53,24
2017-11-13;15;3;50,78;50,78
2017-11-13;16;3;48,69;48,69
2017-11-13;17;3;50,37;50,37
2017-11-13;18;3;52,66;52,66
2017-11-13;19;3;61,24;61,24
2017-11-13;20;3;62,06;62,06
2017-11-13;21;3;63,85;63,85
2017-11-13;22;3;62,42;62,42
2017-11-13;23;3;57,94;57,94
2017-11-13;24;3;48,30;48,30
2017-11-13;8;4;59,00;59,00
2017-11-13;9;4;61,03;61,03
2017-11-13;10;4;63,99;63,99
2017-11-13;11;4;54,70;54,70
2017-11-13;12;4;54,44;54,44
2017-11-13;13;4;53,75;53,75
2017-11-13;14;4;53,34;53,34
2017-11-13;15;4;50,79;50,79
2017-11-13;16;4;48,00;48,00
2017-11-13;17;4;50,38;50,38
2017-11-13;18;4;51,66;51,66
2017-11-13;19;4;61,76;61,76
2017-11-13;20;4;60,17;60,17
2017-11-13;21;4;62,90;62,90
2017-11-13;22;4;61,00;61,00
2017-11-13;23;4;55,64;55,64
2017-11-13;24;4;48,00;48,00
2017-11-13;12;5;48,10;48,10
2017-11-13;13;5;47,51;47,51
2017-11-13;14;5;48,10;48,10
2017-11-13;15;5;45,68;45,68
2017-11-13;16;5;46,00;46,00
2017-11-13;17;5;50,10;50,10
2017-11-13;18;5;52,65;52,65
2017-11-13;19;5;62,99;62,99
2017-11-13;20;5;64,19;64,19
2017-11-13;21;5;63,85;63,85
2017-11-13;22;5;62,99;62,99
2017-11-13;23;5;59,27;59,27
2017-11-13;24;5;50,80;50,80
2017-11-13;16;6;47,64;47,64
2017-11-13;17;6;50,79;50,79
2017-11-13;18;6;53,57;53,57
2017-11-13;19;6;64,32;64,32
2017-11-13;20;6;65,00;65,00
2017-11-13;21;6;69,74;69,74
2017-11-13;22;6;64,22;64,22
2017-11-13;23;6;60,64;60,64
2017-11-13;24;6;48,39;48,39
2017-11-13;22;7;58,90;58,90
2017-11-13;23;7;54,21;54,21
2017-11-13;24;7;46,90;46,90
2017-11-14;1;0;48,19;48,19
2017-11-14;2;0;46,17;46,17
2017-11-14;3;0;45,18;45,18
2017-11-14;4;0;43,00;43,00
2017-11-14;5;0;43,78;43,78
2017-11-14;6;0;47,30;47,30
2017-11-14;7;0;49,69;49,69
2017-11-14;8;0;59,26;59,26
2017-11-14;9;0;62,45;62,45
2017-11-14;10;0;62,65;62,65
2017-11-14;11;0;60,84;60,84
2017-11-14;12;0;60,43;60,43
2017-11-14;13;0;60,53;60,53
2017-11-14;14;0;60,53;60,53
2017-11-14;15;0;60,53;60,53
2017-11-14;16;0;61,53;61,53
2017-11-14;17;0;62,45;62,45
2017-11-14;18;0;62,69;62,69
2017-11-14;19;0;66,69;66,69
2017-11-14;20;0;68,05;68,05
2017-11-14;21;0;68,05;68,05
2017-11-14;22;0;66,48;66,48
2017-11-14;23;0;62,01;62,01
2017-11-14;24;0;60,44;60,44
2017-11-14;1;1;48,19;48,19
2017-11-14;2;1;49,12;49,12
2017-11-14;3;1;45,91;45,91
2017-11-14;4;1;43,00;43,00
2017-11-14;5;1;43,78;43,78
2017-11-14;6;1;47,30;47,30
2017-11-14;7;1;49,69;49,69
2017-11-14;8;1;59,26;59,26
2017-11-14;9;1;62,45;62,45
2017-11-14;10;1;62,65;62,65
2017-11-14;11;1;58,84;58,84
2017-11-14;12;1;58,43;58,43
2017-11-14;13;1;58,53;58,53
2017-11-14;14;1;58,53;58,53
2017-11-14;15;1;59,52;59,52
2017-11-14;16;1;60,55;60,55
2017-11-14;17;1;62,41;62,41
2017-11-14;18;1;62,69;62,69
2017-11-14;19;1;66,69;66,69
2017-11-14;20;1;68,05;68,05
2017-11-14;21;1;68,05;68,05
2017-11-14;22;1;66,48;66,48
2017-11-14;23;1;62,01;62,01
2017-11-14;24;1;60,43;60,43
2017-11-14;1;2;51,79;51,79
2017-11-14;2;2;55,00;55,00
2017-11-14;3;2;49,50;49,50
2017-11-14;4;2;46,90;46,90
2017-11-14;5;2;47,68;47,68
2017-11-14;6;2;49,50;49,50
2017-11-14;7;2;51,79;51,79
2017-11-14;8;2;59,26;59,26
2017-11-14;9;2;67,45;67,45
2017-11-14;10;2;65,65;65,65
2017-11-14;11;2;58,82;58,82
2017-11-14;12;2;58,23;58,23
2017-11-14;13;2;58,33;58,33
2017-11-14;14;2;58,54;58,54
2017-11-14;15;2;59,53;59,53
2017-11-14;16;2;60,53;60,53
2017-11-14;17;2;61,47;61,47
2017-11-14;18;2;64,70;64,70
2017-11-14;19;2;68,70;68,70
2017-11-14;20;2;70,00;70,00
2017-11-14;21;2;70,03;70,03
2017-11-14;22;2;68,76;68,76
2017-11-14;23;2;65,11;65,11
2017-11-14;24;2;60,21;60,21
2017-11-14;5;3;48,00;48,00
2017-11-14;6;3;51,10;51,10
2017-11-14;7;3;53,99;53,99
2017-11-14;8;3;60,26;60,26
2017-11-14;9;3;68,69;68,69
2017-11-14;10;3;63,65;63,65
2017-11-14;11;3;54,76;54,76
2017-11-14;12;3;54,43;54,43
2017-11-14;13;3;55,33;55,33
2017-11-14;14;3;57,50;57,50
2017-11-14;15;3;58,03;58,03
2017-11-14;16;3;58,53;58,53
2017-11-14;17;3;60,47;60,47
2017-11-14;18;3;67,29;67,29
2017-11-14;19;3;69,98;69,98
2017-11-14;20;3;71,25;71,25
2017-11-14;21;3;71,47;71,47
2017-11-14;22;3;71,25;71,25
2017-11-14;23;3;68,59;68,59
2017-11-14;24;3;59,17;59,17
2017-11-14;8;4;68,53;68,53
2017-11-14;9;4;69,99;69,99
2017-11-14;10;4;68,53;68,53
2017-11-14;11;4;52,94;52,94
2017-11-14;12;4;52,90;52,90
2017-11-14;13;4;53,32;53,32
2017-11-14;14;4;55,53;55,53
2017-11-14;15;4;57,03;57,03
2017-11-14;16;4;57,03;57,03
2017-11-14;17;4;61,97;61,97
2017-11-14;18;4;68,25;68,25
2017-11-14;19;4;70,21;70,21
2017-11-14;20;4;71,25;71,25
2017-11-14;21;4;71,47;71,47
2017-11-14;22;4;70,25;70,25
2017-11-14;23;4;67,59;67,59
2017-11-14;24;4;59,17;59,17
2017-11-14;12;5;53,02;53,02
2017-11-14;13;5;53,02;53,02
2017-11-14;14;5;54,87;54,87
2017-11-14;15;5;54,93;54,93
2017-11-14;16;5;57,00;57,00
2017-11-14;17;5;59,43;59,43
2017-11-14;18;5;68,53;68,53
2017-11-14;19;5;70,89;70,89
2017-11-14;20;5;71,47;71,47
